0	1	0
1	1	0
1	0	0
0	0	0
0.100000000000000	1	0
0.200000000000000	1	0
0.300000000000000	1	0
0.400000000000000	1	0
0.500000000000000	1	0
0.600000000000000	1	0
0.700000000000000	1	0
0.800000000000000	1	0
0.900000000000000	1	0
1	0.900000000000000	0
1	0.800000000000000	0
1	0.700000000000000	0
1	0.600000000000000	0
1	0.500000000000000	0
1	0.400000000000000	0
1	0.300000000000000	0
1	0.200000000000000	0
1	0.100000000000000	0
0.900000000000000	0	0
0.800000000000000	0	0
0.700000000000000	0	0
0.600000000000000	0	0
0.500000000000000	0	0
0.400000000000000	0	0
0.300000000000000	0	0
0.200000000000000	0	0
0.100000000000000	0	0
0	0.100000000000000	0
0	0.200000000000000	0
0	0.300000000000000	0
0	0.400000000000000	0
0	0.500000000000000	0
0	0.600000000000000	0
0	0.700000000000000	0
0	0.800000000000000	0
0	0.900000000000000	0
0.492738390640609	0.512974672588433	0
0.0434101995887296	0.0480106015509477	0
0.0645100678914190	0.937045311890878	0
0.951771565825319	0.0434080712202646	0
0.956622718881891	0.951954327629766	0
0.282112071735478	0.701290441572804	0
0.278718852594310	0.347621078305235	0
0.630964320727801	0.255972021052774	0
0.732002682267970	0.630101505308185	0
0.155308425543997	0.0871654693861312	0
0.911378799211991	0.155534970065402	0
0.845431806236050	0.913713283264512	0
0.523420981002618	0.761989477171660	0
0.693110073006771	0.465425839227104	0
0.476553842768553	0.313994053410540	0
0.191043141151093	0.539985500430889	0
0.823891966552795	0.317136285602086	0
0.315523917802495	0.176974410537730	0
0.185166987337657	0.829740947125003	0
0.152457558123224	0.252036501202489	0
0.739107070398829	0.152207261888163	0
0.843541209360139	0.743696587939162	0
0.750278778624877	0.917410780239692	0
0.479965909129895	0.164962686875475	0
0.835530058777899	0.478738067750072	0
0.374079532803094	0.825367914198270	0
0.344204342852088	0.554662172273339	0
0.150607861348689	0.687275279223127	0
0.583726778211144	0.631577841613237	0
0.135447472723732	0.399588722689463	0
0.574700458387022	0.399848651245837	0
0.621607719278278	0.848467900997838	0
0.652078334960490	0.0967567233271629	0
0.900938010029483	0.653293120637803	0
0.345507237889902	0.282904301654897	0
0.733946323338553	0.349513535376312	0
0.795481511117582	0.830274760972521	0
0.0805454527836416	0.858582798768152	0
0.912980633464103	0.254948967926440	0
0.254409024924982	0.0862749332499614	0
0.0998094236522567	0.170897459298074	0
0.899713096701913	0.828087043855923	0
0.825765861772142	0.0998479274235642	0
0.379169861249987	0.413743015211266	0
